    (2303,0)
    (2319,0)
    (2335,0)
    (2351,0)
    (2367,0)
    (2383,0)
    (2399,7)
    (2415,19)
    (2431,15)
    (2447,14)
    (2463,6)
    (2479,7)
    (2495,22)
    (2511,15)
    (2527,31)
    (2543,20)
    (2559,31)
    (2575,39)
    (2591,41)
    (2607,40)
    (2623,47)
    (2639,48)
    (2655,50)
    (2671,43)
    (2687,49)
    (2703,45)
    (2719,51)
    (2735,41)
    (2751,42)
    (2767,36)
    (2783,23)
    (2799,27)
    (2815,22)
    (2831,14)
    (2847,7)
    (2863,9)
    (2879,5)
    (2895,4)
    (2911,3)
    (2927,1)
    (2943,2)
mean=2653
standardDeviation=111
